USER_ID,Probabilities
F8881-1049,0.8350371431123754
F6513-5720,0.9986196284034691
F6545-0060,0.9984208056912668
F6512-1852,0.7228177205393945
F6556-2677,0.9937782210701142
F6521-8783,0.9966571148172481
F6548-0173,0.950876109601779
F6474-8613,0.9130658916574772
F6521-7751,0.9999891010564943
F6521-9293,0.9912152496566184
F6475-4409,0.9979489926633528
F6521-7936,0.999951778836944
F6481-3834,0.9989323351084632
F6502-5834,0.8688627723447748
F6497-5904,0.9999865970443806
F6521-9300,0.9990560572458373
F6514-4518,0.9979327007711523
F6204-0773,0.9995302436804281
F6556-2595,0.8122969923848162
F6478-3755,0.9795621610400099
F6204-2182,0.9999721428601269
F6521-9485,0.9999035927527566
F3162-0048,0.9904610977664832
F6440-2317,0.9401630645780938
F6475-6601,0.9507257946622134
F6559-3335,0.9823346614818702
F6466-0009,0.9999558910602465
F6481-3457,0.9993361834434399
F6481-3694,0.9999657114286189
F6514-4304,0.9999844903070315
F6491-0279,0.861183883155184
F6475-2920,0.6137493900305623
F6488-0279,0.8213378261505571
F6507-8857,0.9878490513463961
F6556-2912,0.9998701063004909
F6443-6525,0.9977638903127444
F6438-0573,0.9996188202592385
F6438-0734,0.9995599944552712
F6448-1606,0.8814648470359753
F6448-1810,0.9956829861780849
F6448-1607,0.999776231909678
F6481-0340,0.9999629008654872
F6481-0916,0.9999797284443975
F6443-6639,0.9998686631115768
F6476-6038,0.9998618899490772
F6514-4323,0.9999970484425065
F6514-4584,0.9999153083797617
F6515-0114,0.9999925935649836
F6440-2509,0.9994652583644693
F1912-0096,0.6840956315775506
F6514-4338,0.6033879702787773
F6488-2544,0.8405698912054231
F6515-4394,0.617282299765609
F6488-2670,0.9803354487785674
F6524-4769,0.9989543518056933
F6524-4857,0.9988449285168068
F6222-0271,0.6507433102259349
F6353-7160,0.9740522860055393
F6488-2542,0.8765931822233518
F6556-3496,0.7742472238649076
F6497-5688,0.9437509473693139
F6489-0317,0.7861043984190852
F6514-4490,0.9994452579314972
F6524-1491,0.9639928416618757
F6491-0280,0.9915453003100839
F6521-8206,0.9716695489455339
F6466-0084,0.6364145089792145
F6488-0280,0.880109703932573
F6491-0240,0.547845658205692
F6497-5908,0.6224691873736471
F6514-4636,0.9965891093125681
F5857-0770,0.9928696752342677
F6497-5915,0.9395095222531599
F6525-4458,0.6462707071258379
F6524-1490,0.9999965248840196
F6451-0740,0.9999323621668933
F6542-5776,0.9971752942084773
F6514-4306,0.9808174147653187
F6524-1537,0.9999947424233083
F6524-1597,0.7038552515383125
F6556-4053,0.9997861173542186
F6539-2768,0.7231293899547894
F0696-4715,0.9999966408924603
F6420-0507,0.7631233407021929
F6488-0893,0.9973599040748843
F6491-0893,0.9988673488969932
F5857-4938,0.8239368765111642
F6420-0019,0.8738417503921073
F6521-9757,0.9996547986417798
F6514-4299,0.5089030382829394
F6523-4452,0.8278988755394883
F2495-1881,0.999995049839667
F6420-0527,0.9410304333673569
F6514-4652,0.9999762550384457
F6475-7867,0.9999685756828425
F5857-1140,0.9994610155735192
F6089-9836,0.8911203747617331
F6497-5759,0.9924539968788839
F6514-4301,0.9633539181692117
F6559-1989,0.9606255411312444
F6539-2789,0.9439323610149372
F5857-0003,0.9541795534739033
F5857-1518,0.996467664452463
F6420-0007,0.7569624719251978
F6378-0044,0.9990637198691239
F6440-2686,0.9987175934753254
F6440-2892,0.995803304887899
F6451-1112,0.9918675373852034
F6559-2037,0.8540737987398731
F6222-0100,0.5409034668667037
F6507-1386,0.9933552638471937
F6416-8942,0.9837837001809598
F6521-4320,0.999996366981481
F5857-1139,0.6706659037582412
F6497-5819,0.920587901874703
F6497-5736,0.9501165190946089
F6491-0945,0.7756620811936704
F3319-0290,0.8132901233810482
F6451-0533,0.9139411382761724
F6452-1053,0.9948617851617029
F6524-1536,0.7593895671509219
F6497-5747,0.8890182074935543
F6471-2878,0.6542026460547972
F5857-0006,0.978794193589771
F6475-7763,0.955120721983393
F6488-0945,0.9010125499334198
F2145-0341,0.9405774511025953
F6446-0538,0.9635540947918013
F6420-0636,0.9999965998207089
F6514-4345,0.9995725520348832
F6488-1521,0.8405740063410718
F6523-3803,0.9997539667935816
F6556-2970,0.9838640447876047
F6481-0444,0.8090069414863099
F6096-0237,0.8166125163172632
F6420-0562,0.999988210851082
F6514-4812,0.9928106034992875
F6420-0656,0.9905343095299814
F6178-7382,0.7644419178206484
F6497-5697,0.999662512984968
F6514-4337,0.6732917834780939
F5467-0005,0.9998980664564838
F6089-9712,0.9919421601336474
F6200-4170,0.9999069122030488
F1301-0059,0.9999984566075661
F6490-0547,0.9997255964213182
F6204-2742,0.999578770606232
F6479-3175,0.9803557052436601
F6448-0781,0.9099119545722791
F6451-2623,0.9970784184267422
F6203-1495,0.9550326653778474
F6475-2810,0.9979589004267778
F6125-2122,0.999927236785438
F6451-2828,0.9999798890751
F6556-9026,0.9046965271922985
F6089-9847,0.7474719725530329
F6200-0637,0.9959965506710625
F6514-4504,0.9874987401903846
F6089-9782,0.9055792118282459
F6451-1579,0.5263176627564728
